Date,ES,6E,6M,ZN,ZC,GC
2000-02-15,79711.0,11111.0,3746.0,115405.0,31013.0,29195.0
2000-02-16,70138.0,9086.0,3810.0,143500.0,42749.0,26789.0
2000-02-17,65707.0,18170.0,3373.0,239146.0,38025.0,56335.0
2000-02-18,63491.0,9211.0,2324.0,156736.0,29260.0,11809.0
2000-02-22,79195.0,35312.0,4829.0,261566.0,36055.0,19378.0
2000-02-23,69610.0,14293.0,4659.0,226303.0,51481.0,25886.0
2000-02-24,81157.0,16588.0,3926.0,283268.0,41181.0,28337.0
2000-02-25,73993.0,24691.0,2186.0,296933.0,51807.0,50881.0
2000-02-28,82740.0,21555.0,2201.0,201362.0,57201.0,12399.0
2000-02-29,66797.0,13222.0,1754.0,193242.0,51524.0,19656.0
2000-03-01,60887.0,12047.0,2067.0,190319.0,36757.0,14909.0
2000-03-02,62489.0,15304.0,3642.0,157137.0,26198.0,28152.0
2000-03-03,65432.0,15110.0,7569.0,144938.0,34454.0,14362.0
2000-03-06,59860.0,24019.0,4886.0,100976.0,45866.0,11764.0
2000-03-07,85263.0,18293.0,9007.0,192978.0,41148.0,29350.0
2000-03-08,73911.0,18678.0,4360.0,109660.0,34400.0,23098.0
2000-03-09,49536.0,30786.0,4554.0,166261.0,34786.0,20155.0
2000-03-10,65615.0,20827.0,4890.0,113274.0,28466.0,33677.0
2000-03-13,69428.0,17860.0,5611.0,150804.0,55543.0,15867.0
2000-03-14,77793.0,13719.0,2571.0,195079.0,84518.0,14104.0
2000-03-15,84513.0,11344.0,4291.0,211210.0,45447.0,10300.0
2000-03-16,81423.0,16238.0,2178.0,168159.0,44724.0,39830.0
2000-03-17,65580.0,10872.0,2208.0,200589.0,47338.0,22018.0
2000-03-20,58295.0,7001.0,1300.0,48162.0,36706.0,17900.0
2000-03-21,69375.0,15208.0,1544.0,128131.0,37394.0,42694.0
2000-03-22,63803.0,13900.0,2411.0,154776.0,27384.0,13804.0
2000-03-23,68603.0,23503.0,3569.0,232825.0,43601.0,36661.0
2000-03-24,67498.0,15949.0,4040.0,136147.0,29755.0,12053.0
2000-03-27,48062.0,18750.0,1703.0,91724.0,29680.0,51450.0
2000-03-28,60995.0,9781.0,3616.0,114242.0,55740.0,22148.0
2000-03-29,60101.0,17360.0,4483.0,156229.0,36707.0,51714.0
2000-03-30,67211.0,15537.0,4849.0,177883.0,33384.0,29784.0
2000-03-31,58521.0,10862.0,3104.0,170284.0,39264.0,31833.0
2000-04-03,69287.0,14216.0,1956.0,116371.0,34153.0,12345.0
2000-04-04,95442.0,20907.0,11969.0,278581.0,33991.0,44068.0
2000-04-05,78646.0,15692.0,7049.0,249555.0,28620.0,21139.0
2000-04-06,63182.0,6890.0,4211.0,158779.0,37998.0,13216.0
2000-04-07,59635.0,8628.0,4657.0,160217.0,33482.0,7865.0
2000-04-10,71317.0,10643.0,3907.0,160381.0,31952.0,6784.0
2000-04-11,87236.0,17393.0,8345.0,298783.0,43377.0,17914.0
2000-04-12,80050.0,12702.0,3550.0,277649.0,34899.0,19820.0
2000-04-13,82181.0,9760.0,4093.0,245200.0,37585.0,11969.0
2000-04-14,90233.0,20002.0,5709.0,226059.0,44173.0,30672.0
2000-04-17,88944.0,21603.0,5475.0,161029.0,28554.0,17842.0
2000-04-18,90298.0,16661.0,4243.0,181522.0,29964.0,15410.0
2000-04-19,79634.0,16688.0,3074.0,144866.0,30772.0,11381.0
2000-04-20,52448.0,9827.0,855.0,79997.0,23735.0,13093.0
2000-04-24,84037.0,5777.0,3375.0,63689.0,32230.0,7764.0
2000-04-25,76335.0,21085.0,2457.0,117175.0,48088.0,13617.0
2000-04-26,74709.0,11841.0,2251.0,164768.0,48940.0,27418.0
2000-04-27,82034.0,28055.0,5037.0,250508.0,50541.0,15077.0
2000-04-28,55916.0,13536.0,2299.0,178491.0,50247.0,25399.0
2000-05-01,70711.0,10772.0,7501.0,72869.0,80514.0,16303.0
2000-05-02,76464.0,16026.0,4514.0,161661.0,72631.0,16038.0
2000-05-03,90149.0,23807.0,6128.0,178999.0,105547.0,22230.0
2000-05-04,69945.0,15118.0,4834.0,208952.0,41313.0,34630.0
2000-05-05,62527.0,11469.0,7247.0,210736.0,46675.0,30215.0
2000-05-08,68323.0,8226.0,2113.0,105198.0,63241.0,15420.0
2000-05-09,79249.0,9830.0,4911.0,175624.0,57110.0,18476.0
2000-05-10,95832.0,13090.0,5862.0,216414.0,47603.0,14291.0
2000-05-11,71257.0,13070.0,4411.0,217551.0,38426.0,23254.0
2000-05-12,67158.0,15609.0,3182.0,172331.0,37805.0,10326.0
2000-05-15,68022.0,10239.0,2272.0,96853.0,80307.0,19334.0
2000-05-16,75713.0,10047.0,3316.0,173053.0,40665.0,15838.0
2000-05-17,82128.0,17026.0,1848.0,170607.0,53295.0,35652.0
2000-05-18,75011.0,6315.0,2878.0,179384.0,45111.0,18760.0
2000-05-19,74357.0,14489.0,5916.0,201207.0,25472.0,20592.0
2000-05-22,99210.0,14852.0,6673.0,181111.0,31151.0,30181.0
2000-05-23,86851.0,14047.0,5738.0,158233.0,31022.0,23831.0
2000-05-24,100968.0,14108.0,2798.0,178783.0,42869.0,15927.0
2000-05-25,82999.0,19125.0,3557.0,256858.0,78426.0,56143.0
2000-05-26,64459.0,24639.0,1278.0,249528.0,33255.0,30192.0
2000-05-30,69621.0,20678.0,4913.0,168293.0,65854.0,28747.0
2000-05-31,85462.0,12399.0,3605.0,181330.0,35135.0,11697.0
2000-06-01,80837.0,7745.0,4715.0,234092.0,38243.0,12632.0
2000-06-02,66927.0,16768.0,8405.0,303973.0,34130.0,65969.0
2000-06-05,74361.0,10994.0,4183.0,150434.0,38579.0,33366.0
2000-06-06,73797.0,21065.0,9477.0,153134.0,27035.0,39835.0
2000-06-07,66898.0,13509.0,6392.0,176375.0,56369.0,33066.0
2000-06-08,56169.0,28402.0,4582.0,179125.0,44491.0,34158.0
2000-06-09,52856.0,13045.0,5908.0,116076.0,32277.0,18789.0
2000-06-12,59590.0,8197.0,5732.0,58039.0,69730.0,17145.0
2000-06-13,88338.0,17864.0,7083.0,223697.0,35631.0,44398.0
2000-06-14,80952.0,21720.0,3998.0,204349.0,62161.0,30656.0
2000-06-15,77996.0,12551.0,3227.0,155462.0,36780.0,23971.0
2000-06-16,67957.0,15562.0,3271.0,182914.0,28619.0,24105.0
2000-06-19,70012.0,12688.0,2096.0,82820.0,32669.0,14493.0
2000-06-20,76062.0,8398.0,2166.0,126569.0,41106.0,13545.0
2000-06-21,69942.0,15635.0,3712.0,156274.0,31252.0,11995.0
2000-06-22,74585.0,16291.0,2915.0,120524.0,34385.0,29171.0
2000-06-23,60400.0,9433.0,3627.0,130859.0,36978.0,24722.0
2000-06-26,63395.0,12230.0,2143.0,85503.0,42106.0,12557.0
2000-06-27,59914.0,10707.0,3587.0,97813.0,28066.0,14746.0
2000-06-28,63069.0,8615.0,5373.0,147555.0,33636.0,39725.0
2000-06-29,82982.0,12451.0,4153.0,141636.0,36707.0,23137.0
2000-06-30,58376.0,13877.0,7194.0,111572.0,46262.0,16279.0
2000-07-05,68150.0,15127.0,5176.0,145499.0,27536.0,25522.0
2000-07-06,71643.0,12504.0,2399.0,114409.0,35094.0,22407.0
