Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2023-05-25,-41354,-30298,463532,363665,-101391,584857,521402,-14068,98004,1844349
2023-05-26,-39872,-30594,463532,363632,-101401,584850,523074,-15853,99163,1846531
2023-05-29,-40352,-30349,463532,364040,-101236,584896,528162,-16043,98432,1851082
2023-05-30,-41912,-31504,463532,364235,-101248,584889,529062,-16081,99842,1850815
2023-05-31,-38678,-30316,463452,363798,-101680,584809,518762,-13744,100402,1846805
2023-06-01,-37796,-31041,463352,361994,-102109,584650,511894,-17313,101074,1834705
2023-06-02,-38156,-28987,463286,362339,-101719,584521,525124,-11793,100066,1854681
2023-06-05,-39542,-29119,463286,362375,-101521,584515,522302,-13641,100330,1848985
2023-06-06,-38786,-29539,463286,362375,-101257,584469,527692,-13729,100418,1854929
2023-06-07,-40062,-29590,463321,362188,-101716,584533,527692,-14741,100891,1852516
2023-06-08,-39710,-29408,463378,362045,-101754,584817,525139,-12497,102739,1854749
2023-06-09,-42230,-29168,463330,362126,-100422,584585,527347,-11975,102277,1855870
2023-06-12,-39446,-28871,463573,361862,-101220,585138,525527,-9031,102485,1860017
2023-06-13,-36140,-28799,463558,361796,-101286,585156,520347,-10291,101615,1855956
2023-06-14,-35734,-28619,463646,361738,-101726,585327,521953,-6035,99915,1860465
2023-06-15,-35792,-28289,463831,361836,-102188,585701,516983,595,101309,1863986
2023-06-16,-38866,-28001,463601,361143,-102041,585149,517893,4735,101734,1865347
2023-06-19,-36894,-27681,463523,361053,-102679,584911,517568,10846,101374,1872021
2023-06-20,-36234,-27241,463131,360747,-102559,584127,516380,18764,96972,1874087
2023-06-21,-39072,-27661,463005,360405,-101869,583702,522685,16579,95190,1872964
2023-06-26,-37984,-28231,463446,360633,-103019,584892,519485,10737,96248,1866207
2023-06-27,-39344,-29111,463446,360693,-103208,584739,520095,9903,95678,1862891
2023-06-28,-39004,-29293,463411,360840,-104588,584606,516151,16181,95786,1864090
2023-06-29,-36344,-29455,463390,361071,-105370,584746,514576,18677,95610,1866901
2023-06-30,-34628,-23065,463734,361255,-105493,585486,514432,60497,96525,1918743
2023-07-03,-35252,-24649,463764,361749,-105103,585662,513775,49662,96637,1906245
2023-07-04,-35172,-23767,463624,361719,-103633,585317,516217,49801,96351,1910457
2023-07-05,-33696,-24009,463696,361447,-105316,585492,515392,59041,97339,1919386
2023-07-06,-29396,-24729,462913,361798,-105414,582981,512284,52591,96013,1909041
2023-07-07,-28692,-24859,462760,361578,-106454,582865,510764,48919,96910,1903791
2023-07-10,-26532,-24265,463020,362607,-109846,583432,508793,49375,97438,1904022
2023-07-11,-23458,-23163,463371,363322,-111694,584524,505229,57127,97174,1912432
2023-07-12,-22270,-24899,463461,362874,-110728,584748,501211,64222,99088,1917707
2023-07-13,-18530,-24457,463902,365982,-113764,585966,495625,61567,99699,1915990
2023-07-14,-27144,-22757,463022,362034,-109174,583476,510637,59162,99963,1919219
2023-07-17,-24666,-22827,463759,365196,-112090,585460,502657,60278,100236,1918003
2023-07-18,-23418,-20052,463682,368940,-111880,585305,497498,74002,101511,1935588
2023-07-19,-23002,-18722,464294,366652,-111496,586823,499586,84832,101672,1950639
2023-07-20,-21178,-20048,464606,365209,-111078,588363,499926,81052,99904,1946756
2023-07-21,-24658,-20499,464437,361183,-110898,588363,503894,75704,99469,1936995
2023-07-24,-19642,-19556,465543,366183,-111582,592731,498838,79950,98689,1951154
2023-07-25,-18256,-19427,465528,372011,-111762,593907,493498,76494,100089,1952082
2023-07-26,-16520,-17311,465896,374817,-111708,595419,492512,84216,101153,1968474
2023-07-27,-4308,-18847,466004,374007,-112626,596876,485576,77088,95381,1959151
2023-07-28,-9710,-21797,466042,378767,-112482,595193,484616,56888,95501,1933018
2023-07-31,-8470,-22256,466420,390885,-113621,595763,485578,61557,98237,1954093
2023-08-01,-12950,-22100,464792,388149,-113315,591493,483944,63407,96482,1939902
2023-08-02,-23480,-24750,463112,381893,-112580,588985,488696,62091,91162,1915129
2023-08-03,-20330,-22440,463376,385592,-112986,589473,487333,70275,90586,1930879
2023-08-04,-21890,-24750,463256,377142,-112552,589412,488345,67470,91396,1917829
2023-08-07,-20954,-25534,462515,375162,-112566,587492,487663,61398,90484,1905660
2023-08-08,-20342,-18674,462695,375870,-113076,588041,486550,84306,89725,1935095
2023-08-09,-19642,-17508,462474,375634,-113204,585761,487930,87058,89158,1937661
2023-08-10,-15722,-15264,462916,381652,-113594,586301,488063,88354,90127,1952833
2023-08-11,-21098,-12792,462228,380224,-112826,583749,489963,102844,89929,1962221
2023-08-14,-19922,-9537,462788,378384,-113006,585764,489583,109627,90379,1974060
2023-08-15,-22122,-11007,462908,377572,-111870,586198,490609,114268,90721,1977277
2023-08-16,-22298,-4497,463160,381137,-112414,586076,489249,135331,90517,2006261
2023-08-17,-17052,639,462782,379745,-113573,584734,487254,158271,90075,2032875
2023-08-18,-11172,9297,462474,390069,-114713,582904,486204,181866,90673,2077602
2023-08-21,-10372,-3357,462992,384069,-114770,584640,486084,132166,92415,2013867
2023-08-22,-11380,-2822,463188,384639,-114922,585875,485223,124942,94599,2009342
2023-08-23,-11464,-1292,462726,384309,-114886,583061,484863,127542,96117,2010976
2023-08-24,-7936,5806,463146,384648,-115107,585406,484635,143802,95661,2040061
2023-08-25,-10288,10084,462544,379358,-114803,581446,486327,146893,96181,2037742
2023-08-28,-12174,9724,462453,380060,-114803,580390,487942,144163,96631,2034386
2023-08-29,-4876,9994,462837,395792,-116063,581366,485782,144441,98935,2058208
2023-08-30,-5942,9902,463245,401824,-115778,586766,486717,148921,98340,2073995
2023-08-31,-4092,8414,463881,406048,-116207,590836,484413,149205,98988,2081486
2023-09-01,-7404,1669,463881,399840,-115800,589594,482288,109461,96882,2020411
2023-09-04,-8060,6131,463699,400722,-115936,588846,481988,121221,93582,2032193
2023-09-05,-4300,9703,463951,402812,-115904,588986,481819,134121,92654,2053842
2023-09-06,-7020,9703,463643,399310,-115604,586970,482149,141516,88814,2049481
2023-09-07,-9282,3844,462395,393486,-115539,581361,482959,105060,90095,1994379
2023-09-08,-5322,6980,463151,399740,-115707,584637,482721,117852,93581,2027633
2023-09-11,3278,4496,463599,401678,-115827,586807,482511,99852,92433,2018827
2023-09-12,1966,-1774,463417,396166,-115499,584797,483153,88092,93553,1993871
2023-09-13,4558,-3560,463638,397557,-115758,585869,483103,81904,101815,1999126
2023-09-14,5748,2446,464028,398373,-115776,587453,482755,94864,102151,2022042
2023-09-15,3368,844,464262,398682,-116325,588201,483133,90992,95935,2009092
2023-09-18,3440,-3576,464119,400152,-116397,590241,482545,86960,98665,2006149
2023-09-19,2376,-216,464284,400364,-116103,590170,483021,96312,101374,2021582
2023-09-20,-816,-1674,463084,397154,-115883,583673,483699,86247,99547,1995031
2023-09-21,900,-1200,463339,401862,-115873,585173,483727,84967,104197,2007092
2023-09-22,-396,-2577,462646,397198,-115625,581858,484231,85126,102794,1995255
2023-09-25,-4348,-834,462236,396054,-115556,578466,484971,84640,96674,1982303
2023-09-26,-3068,-130,462292,397484,-115689,578954,485587,90450,96794,1992674
2023-09-27,-1292,-1614,462332,394659,-115623,580810,485327,81474,93707,1979780
2023-09-28,-10508,-7974,462176,400987,-115875,577620,486815,60612,87327,1941180
2023-10-09,-12452,-8910,462143,394607,-114787,576108,488362,49042,85899,1920012
2023-10-10,-12938,-4332,462134,394819,-115376,576308,487963,41026,86403,1916007
2023-10-11,-14914,-6140,462104,396795,-115112,576994,487127,43441,88067,1918362
2023-10-12,-15214,-1646,462109,395250,-115312,576806,487452,46076,88515,1924036
2023-10-13,-13756,-1540,461797,396590,-116264,579056,486930,48026,91134,1931973
2023-10-16,-14536,-3055,461797,394616,-115424,578876,488690,46850,90659,1928473
2023-10-17,-14586,-1439,462085,395054,-114794,577931,490484,43394,91982,1930111
2023-10-18,-15136,211,461815,401216,-115879,578635,487316,46848,91520,1936546
2023-10-19,-15280,97,462235,396634,-116355,576872,484768,47954,91498,1928423
2023-10-20,-17152,-2499,462585,390012,-115464,575822,483493,51134,91740,1919671
2023-10-23,-15040,-978,461947,391706,-114984,577902,484343,48113,91644,1924653
2023-10-24,-14626,1816,461182,394218,-115688,579726,481216,49217,91069,1928130
2023-10-25,-13922,646,461197,394390,-115424,579498,479346,48641,92083,1926455
2023-10-26,-13974,386,460651,396110,-116546,581664,478050,52313,92408,1931062
2023-10-27,-12324,7985,460385,396850,-117362,582093,479019,60464,92608,1949718
2023-10-30,-12012,133,460493,397966,-116240,581773,479299,41445,92236,1925093
2023-10-31,-12662,3697,460277,395561,-115790,582445,478719,39438,88940,1920625
2023-11-01,-13312,6637,460288,398891,-115201,582187,479439,47995,91345,1938269
2023-11-02,-11462,10984,459798,404441,-116596,584165,473999,55875,90678,1951882
2023-11-03,-12950,22476,459591,406097,-117322,584635,473089,65724,92271,1973611
2023-11-06,-13958,20786,459690,408701,-117034,584419,476639,73641,91023,1983907
2023-11-07,-13912,25374,459396,410701,-118204,586585,474707,76215,88923,1989785
2023-11-08,-14326,25978,459354,411796,-118204,587152,474983,76609,88351,1991693
2023-11-09,-13682,14351,459249,421608,-118232,589252,476829,52409,89599,1971383
2023-11-10,-14142,19859,459288,408616,-117322,588068,482596,55721,87506,1970190
2023-11-13,-12624,22907,459306,404176,-117472,587054,479019,61807,88496,1972669
2023-11-14,-10518,26407,459374,406958,-118148,591877,475275,66295,91796,1989316
2023-11-15,-6522,25271,459466,411157,-118456,596581,473317,65220,92024,1998058
2023-11-16,-7386,18950,459310,414355,-118564,592604,478972,44070,92245,1974556
2023-11-17,-6810,13550,459520,426901,-117299,595838,480778,41584,91585,1985647
2023-11-20,-13578,17411,459442,426151,-116235,593699,488240,45721,91704,1992555
2023-11-21,-14946,14171,459604,422716,-116466,596999,488904,38506,92008,1981496
2023-11-22,-15090,11625,459184,432821,-115410,593039,496038,38890,91668,1992765
2023-11-23,-14958,13185,459834,436979,-116268,597719,490342,45094,91553,2003480
2023-11-24,-16806,4993,459801,442779,-116748,597913,491707,33313,97027,1993979
2023-11-27,-17526,4739,459047,440556,-116358,593441,495019,36257,97648,1992823
2023-11-28,-17742,4055,458919,461148,-116598,593885,495114,36083,97420,2012284
2023-11-29,-15498,6519,459075,462284,-118551,594415,490410,36431,98110,2013195
2023-11-30,-17130,-89,459517,482696,-118675,597190,496674,21295,98344,2019822
2023-12-01,-17234,-1629,458701,486895,-116907,591366,508555,19403,98953,2028103
2023-12-04,-17114,-1429,458689,478244,-116539,589780,512845,25091,94353,2023920
2023-12-05,-16740,1379,459067,486310,-116737,595708,509240,29831,93978,2042036
2023-12-06,-17060,731,459415,501056,-117199,604480,504272,32636,93604,2061935
2023-12-07,-16500,3805,459570,491904,-116957,607805,496724,39319,94324,2059994
2023-12-08,-16590,3805,459485,482154,-116432,605537,497714,42124,91732,2049529
2023-12-11,-16410,10210,459730,478332,-116772,608441,495250,49428,91768,2059977
2023-12-12,-17976,8322,458904,470364,-115852,600002,500540,45666,91209,2041179
2023-12-13,-18216,2544,458768,470684,-115906,599034,500655,37189,93429,2028181
2023-12-14,-17508,1994,458738,467891,-115716,598054,491839,37363,93418,2016073
2023-12-15,-17258,-890,458792,462457,-115906,597442,499561,29033,93354,2006585
2023-12-18,-17248,-426,458776,464008,-116126,597844,499237,32048,93327,2011440
2023-12-19,-16638,-3376,458806,467132,-117086,599692,492355,30302,93607,2004794
2023-12-20,-16358,-3376,458854,478808,-117371,602227,488560,35372,93997,2020713
2023-12-21,-16268,-7369,458886,481103,-118027,603768,488104,26901,94285,2011383
2023-12-22,-16378,-4751,458874,476462,-117468,604458,485864,29617,93961,2010639
2023-12-25,-16438,-5459,458949,476816,-117404,604818,491039,25801,94494,2012616
2023-12-26,-15970,-2417,458949,478298,-117350,604964,497195,35251,94325,2033245
2023-12-27,-15826,-2893,458841,478634,-117434,601848,507199,36511,94003,2040883
2023-12-28,-16258,-8345,458865,481076,-117386,603234,513733,31103,92729,2038751
2023-12-29,-16204,-15820,459045,477446,-117350,605666,508608,15010,93695,2010096
2024-01-02,-16744,-16583,459085,484682,-117350,606836,505258,13129,92963,2011276
2024-01-03,-16564,-15428,459055,479738,-117350,606212,512548,14920,90663,2013794
2024-01-04,-16528,-20936,458591,473724,-117350,601066,521794,6252,91290,1997903
2024-01-05,-17662,-25688,458327,468530,-117344,598770,518344,684,91234,1975195
2024-01-08,-18388,-25223,458236,469954,-117314,598122,525253,-780,91351,1981211
2024-01-09,-18088,-26861,457936,462058,-116990,595293,530104,-3510,91027,1970969
2024-01-10,-18160,-26861,458188,463898,-117166,597423,520418,-3510,91302,1965532
2024-01-11,-17824,-30557,458083,460658,-117184,596188,520070,-7765,91174,1952843
2024-01-12,-18034,-30972,458043,460258,-117340,595264,514188,-1825,92252,1951834
2024-01-15,-17726,-30660,458033,461854,-117368,595264,513114,-841,91966,1953636
2024-01-16,-17810,-33663,457881,460858,-117113,593158,516894,-4616,91212,1946801
2024-01-17,-17740,-35587,458025,462964,-117657,596046,515202,-7396,91195,1945052
2024-01-18,-17292,-34481,458033,463354,-117368,596121,513292,-8036,91225,1944848
2024-01-19,-17058,-34861,457914,466474,-118082,595533,520507,-10748,88999,1948678
2024-01-22,-16644,-34177,458068,465410,-118194,596973,504127,-10847,90652,1935368
2024-01-23,-16314,-32475,458206,467892,-118524,600451,497921,-9043,91000,1939114
2024-01-24,-16482,-33469,458338,467965,-118542,601923,498916,-10083,91360,1939926
2024-01-25,-15894,-36283,458380,466971,-118530,603054,506521,-10623,91542,1945138
2024-01-26,-16146,-39583,458404,467259,-118586,602514,496271,-12703,91674,1929104
2024-01-29,-16222,-40150,457844,466419,-118584,597810,517077,-12631,91947,1943510
2024-01-30,-17272,-37450,457400,467014,-118535,593832,524097,-12451,91814,1948449
2024-01-31,-19252,-35050,457436,462055,-118711,593832,524097,-12745,91630,1943292
2024-02-01,-19714,-36905,457156,460837,-119085,590880,522307,-12194,91810,1935092
2024-02-02,-19674,-37109,457162,462214,-118905,590722,526355,-11636,91081,1940210
2024-02-05,-19074,-36472,457137,463320,-118698,590722,517400,-11720,90721,1933336
2024-02-06,-18794,-36972,457161,464742,-117548,590722,506376,-9918,90334,1926103
2024-02-07,-18718,-36054,457200,464189,-117432,592036,504720,-11618,90670,1924993
2024-02-08,-16878,-34575,457086,460141,-117602,589516,525708,-13538,91444,1941302
2024-02-19,-17998,-35261,456980,456319,-119162,586331,517752,-12782,91282,1923461
2024-02-20,-18074,-36061,457010,455500,-118757,588125,513102,-10136,91387,1922096
2024-02-21,-17384,-36316,457006,456123,-117921,587498,512362,-10281,91303,1922390
2024-02-22,-18164,-36469,457014,456384,-117691,587549,506662,-9196,90946,1917035
2024-02-23,-19406,-36519,457266,454332,-118681,585949,514150,-8695,91093,1919489
2024-02-26,-17586,-34902,456762,457248,-116053,588685,499769,-14244,90883,1910562
2024-02-27,-17436,-35157,456892,453068,-116637,588097,502278,-15574,90722,1906253
2024-02-28,-17100,-35108,457009,453488,-116710,587773,492558,-14195,90834,1898549
2024-02-29,-17800,-31972,457189,453876,-115950,587093,490244,-23939,91098,1889839
2024-03-01,-17450,-29722,457139,453406,-117327,587192,489384,-27827,91500,1886295
2024-03-04,-19150,-30411,457559,452278,-118857,586456,498172,-28762,92280,1889565
2024-03-05,-18178,-30915,457598,453014,-117201,586186,493192,-28584,92224,1887336
2024-03-06,-18610,-29912,457570,451462,-118587,586524,500806,-28948,92779,1893084
2024-03-07,-18322,-26313,457650,452872,-117687,586386,495990,-38256,93219,1885539
2024-03-08,-18946,-26761,458946,450422,-116322,585189,502878,-40818,93069,1887657
2024-03-11,-18762,-26176,458586,451166,-119608,585567,492918,-49068,92979,1867602
2024-03-12,-18348,-26318,459286,450470,-119499,585255,498693,-47781,92673,1874431
2024-03-13,-16324,-24264,460378,450050,-116955,584751,501123,-49614,97890,1887035
2024-03-14,-15400,-23434,460928,450698,-112996,584667,491841,-49614,100309,1886999
2024-03-15,-15064,-25659,460732,447110,-112033,584610,492213,-49248,99661,1882322
2024-03-18,-14364,-24699,459452,448056,-110428,584100,486517,-51322,98800,1876112
2024-03-19,-15174,-23067,459164,447336,-111628,584040,474127,-51826,99812,1862784
2024-03-20,-17638,-16767,457532,448716,-113406,583622,482223,-57346,108822,1875758
2024-03-21,-17022,-21519,458042,448001,-115254,583790,488736,-53572,98202,1869404
2024-03-22,-16930,-26183,458672,445645,-117686,583902,497864,-46401,100230,1879113
2024-03-25,-17114,-24909,461642,445239,-121008,584470,510107,-46982,100090,1891535
2024-03-26,-16230,-23049,462410,443808,-123243,584821,509929,-47798,99967,1890615
2024-03-27,-15222,-25709,461897,442704,-126807,584891,508746,-44438,101687,1887749
2024-03-28,-15168,-22023,463726,442894,-124911,585745,513390,-46336,105299,1902616
2024-03-29,-13040,-19173,462382,443416,-118289,584691,508518,-48064,106559,1907000
2024-04-01,-12112,-22369,461934,443064,-119201,584091,513858,-46806,109679,1912138
2024-04-02,-11996,-24673,463267,443172,-120041,584555,518898,-46806,120979,1927355
2024-04-03,-13184,-21883,459678,443892,-121913,583175,510123,-49056,139177,1930009
2024-04-08,-14136,-20791,458386,444099,-122072,582377,509928,-49512,141337,1929616
2024-04-09,-13932,-22065,458694,444159,-115871,582727,507540,-49512,142425,1934165
2024-04-10,-14816,-25431,457914,443684,-116681,582507,504140,-48030,141021,1924308
2024-04-11,-15836,-21517,457524,443838,-115449,582327,506727,-49200,153181,1941595
2024-04-12,-14392,-18349,457824,443163,-108204,582319,510007,-53412,151719,1950675
2024-04-15,-12664,-15633,458016,442743,-109540,582337,522756,-57520,149055,1959550
2024-04-16,-12376,-25139,456314,443023,-107314,582113,516029,-48664,149975,1953961
2024-04-17,-15526,-21429,456314,444255,-102261,582074,516029,-49736,151815,1961535
2024-04-18,-15526,-18856,456461,443994,-98733,582074,523625,-52144,151227,1972122
