Date,TA,M,RB,FG,MA,HC,V,RM,AG,combined
2022-07-01,-7030,-6315,66510,54265,-12770,85740,72285,-3270,26425,275840
2022-07-04,-7030,-6575,66510,54225,-12775,85740,72285,-3350,25600,274630
2022-07-05,-7030,-6955,66510,54445,-12145,85740,72285,-6510,27895,274235
2022-07-06,-7030,-6345,66510,54845,-12495,85740,72285,-2830,27700,278380
2022-07-07,-7030,-5975,66510,55285,-12075,85740,72285,-1115,27835,281460
2022-07-08,-7030,-5155,66510,55565,-11305,85740,72285,595,27850,285055
2022-07-11,-7030,-5445,66510,55625,-10545,85740,72285,-245,28210,285105
2022-07-12,-7030,-5995,66510,55445,-10595,85740,72285,-1235,28420,283545
2022-07-13,-7030,-5655,66510,56085,-10425,85740,72285,-635,28390,285265
2022-07-14,-7030,-6275,66510,56445,-10205,85740,72285,-3275,31015,285210
2022-07-15,-7030,-5635,66510,55525,-11175,85740,72285,85,29065,285370
2022-07-18,-7030,-6105,66510,56185,-10635,85740,72285,-2255,29380,284075
2022-07-19,-7030,-7155,66510,56345,-11305,85740,72285,-4715,29170,279845
2022-07-20,-7030,-7095,66510,57685,-11225,85740,72285,-4955,29485,281400
2022-07-21,-7030,-7705,66510,58065,-11675,85740,72285,-6725,28600,278065
2022-07-22,-7030,-7465,66510,57385,-11355,85740,72285,-7055,29110,278125
2022-07-25,-7030,-6605,66510,57665,-11865,85740,72285,-5315,29080,280465
2022-07-26,-7030,-6275,66510,57685,-11645,85740,72285,-4385,28855,281740
2022-07-27,-7030,-5795,66510,56885,-12815,85740,72285,-2765,26560,279575
2022-07-28,-7030,-5595,66510,56285,-13045,85740,72285,-3035,24460,276575
2022-07-29,-7030,-5655,66510,56465,-12725,85740,72285,-2855,24685,277420
2022-08-01,-7030,-6295,66510,56005,-12855,85740,72285,-4055,24415,274720
2022-08-02,-7030,-6395,66510,55885,-12645,85740,72285,-4085,25240,275505
2022-08-03,-7030,-6625,66510,55865,-12295,85740,72285,-3845,25000,275605
2022-08-04,-7030,-5225,66510,55925,-11965,85740,72285,-335,24310,280215
2022-08-05,-7030,-5595,66510,55225,-12735,85740,72285,-1450,25375,278325
2022-08-08,-7030,-5545,66510,55285,-12255,85740,72285,-1795,23605,276800
2022-08-09,-7030,-5235,66510,56205,-11365,85740,72285,-685,24040,280465
2022-08-10,-7030,-5185,66510,55505,-11575,85740,72285,-415,23845,279680
2022-08-11,-7030,-4785,66510,55925,-11645,85740,72285,1115,24055,282170
2022-08-12,-7030,-5535,66510,56745,-11865,85740,72285,-895,23350,279305
2022-08-15,-7030,-5645,66510,56985,-11695,85740,72285,-865,24520,280805
2022-08-16,-7030,-5845,66510,57665,-10805,85740,72285,-1015,24730,282235
2022-08-17,-7030,-6005,66510,58105,-10885,85740,72285,-2485,26320,282555
2022-08-18,-7030,-5525,66510,58525,-11105,85740,72285,-1015,26875,285260
2022-08-19,-7030,-5415,66510,57605,-11565,85740,72285,-715,27490,284905
2022-08-22,-7030,-3865,66510,57965,-11835,85740,72280,2795,27325,289885
2022-08-23,-7030,-3575,66510,57865,-11975,85740,71475,3815,26725,289550
2022-08-24,-7030,-4075,66510,58165,-12255,85740,71720,2640,26350,287765
2022-08-25,-7030,-4665,66510,57945,-12895,85740,70880,635,26590,283710
2022-08-26,-7030,-4505,66510,58185,-12525,85740,71690,480,27835,286380
2022-08-29,-7030,-4775,66510,58865,-12575,85740,71690,-600,27655,285480
2022-08-30,-7030,-4505,66510,58125,-12425,85740,71690,440,28375,286920
2022-08-31,-7030,-4665,66510,58525,-12345,85740,71690,-320,29590,287695
2022-09-01,-7030,-4195,66510,58765,-12535,85740,71690,880,28975,288800
2022-09-02,-7030,-3755,66510,58305,-12895,85740,71690,1240,28510,288315
2022-09-05,-7030,-4285,66510,58145,-13725,85740,71690,200,27910,285155
2022-09-06,-7030,-3995,66510,58305,-13425,85740,71690,920,28615,287330
2022-09-07,-7030,-4015,66510,57945,-13605,85740,71690,680,27640,285555
2022-09-08,-7030,-3875,66510,57305,-14085,85740,71690,1560,26485,284300
2022-09-09,-7030,-1795,66510,57365,-14115,85740,71690,9080,24430,291875
2022-09-13,-7030,-1835,66510,57505,-13925,85740,71690,8675,25375,292705
2022-09-14,-7030,-2255,66510,57645,-13845,85740,71690,6845,25435,290735
2022-09-15,-7030,-2115,66510,57905,-14175,85740,71690,7295,26005,291825
2022-09-16,-7030,-2105,66510,57605,-13635,85740,71690,7235,25330,291340
2022-09-19,-7030,-2105,66510,57785,-13285,85740,71690,6695,25030,291030
2022-09-20,-7030,-1875,66510,57965,-13645,85740,71690,6815,24790,290960
2022-09-21,-7030,-1725,66510,57445,-13955,85740,71690,7475,24310,290460
2022-09-22,-7030,-1975,66510,57565,-13075,85740,71690,6785,23350,289560
2022-09-23,-7030,-2275,66510,57405,-13155,85740,71690,5880,25975,290740
2022-09-26,-7030,-2145,66510,57185,-14075,85740,71690,7240,26080,291195
2022-09-27,-7030,-2005,66510,57220,-14025,85740,71690,7875,27160,293135
2022-09-28,-7030,-1595,66510,58380,-14840,85740,71690,8890,25630,293375
2022-09-29,-7030,-2145,66510,58340,-14840,85740,71690,7450,25075,290790
2022-09-30,-7030,-2815,66510,57300,-14840,85740,71690,4610,23285,284450
2022-10-10,-7030,-3045,66510,57935,-14840,85740,71690,4490,23285,284735
2022-10-11,-7030,-3235,66510,57835,-14840,85740,71690,3850,23285,283805
2022-10-12,-7030,-3285,66510,58450,-14840,85740,71690,3050,23285,283570
2022-10-13,-7030,-2445,66510,58250,-14840,85740,71690,5770,23285,286930
2022-10-14,-7030,-2955,66510,58930,-14840,85740,71690,2930,23285,284260
2022-10-17,-7030,-3265,66510,59010,-14840,85740,71690,2165,23285,283265
2022-10-18,-7030,-3425,66510,59770,-14840,85740,71685,1625,23285,283320
2022-10-19,-7030,-3515,66510,59730,-14840,85740,71755,1685,23285,283320
2022-10-20,-7030,-3435,66510,59770,-14840,85740,72025,1235,23285,283260
2022-10-21,-7030,-3115,66510,59890,-14840,85740,71855,2195,23285,284490
2022-10-24,-7030,-3065,66510,61250,-14840,85740,72155,1925,23285,285930
2022-10-25,-7030,-2740,66510,61290,-14840,85740,72505,2330,23285,287050
2022-10-26,-7030,-3440,66510,62370,-14840,85740,72555,-370,23285,284780
2022-10-27,-7030,-4020,66510,61970,-14840,85740,72695,-730,23285,283580
2022-10-28,-7030,-3545,66510,63810,-14840,85740,73130,-190,23285,286870
2022-10-31,-7030,-2475,66510,62970,-14840,85740,72295,5745,23285,292200
2022-11-01,-7030,-2575,66510,63130,-14840,85740,72040,4640,23285,290900
2022-11-02,-7030,-2375,66510,62930,-14840,85740,71810,4160,23285,290190
2022-11-03,-7030,-2445,66510,61410,-14840,85740,71495,5160,23285,289285
2022-11-04,-7030,-2295,66510,61605,-14840,85740,71840,5320,23285,290135
2022-11-07,-7030,-2095,66510,61245,-14840,85740,71950,7200,23285,291965
2022-11-08,-7030,-1795,66510,61265,-14840,85740,71850,7800,23285,292785
2022-11-09,-7030,-1635,66510,61385,-14840,85740,72265,8720,23285,294400
2022-11-10,-7030,-2285,66510,60905,-14840,85740,71500,6960,23285,290745
2022-11-11,-7030,-2995,66510,60685,-14840,85740,71560,4155,23285,287070
2022-11-14,-7030,-3085,66510,60465,-14840,85740,71435,3525,23285,286005
2022-11-15,-7030,-2915,66510,60405,-14840,85740,71415,3165,23285,285735
2022-11-16,-7030,-3215,66510,61005,-14840,85740,71775,2475,23285,285705
2022-11-17,-7030,-3325,66510,61245,-14840,85740,71695,1005,23285,284285
2022-11-18,-7030,-3225,66510,61305,-14840,85740,72020,1695,23285,285460
2022-11-21,-7030,-3155,66510,61605,-14840,85740,72210,1875,23285,286200
2022-11-22,-7030,-3085,66510,61645,-14840,85740,72325,1965,23285,286515
2022-11-23,-7030,-2925,66510,61165,-14840,85740,71755,1995,23285,285655
2022-11-24,-7030,-2775,66510,60445,-14840,85740,71175,2625,23285,285135
2022-11-25,-7030,-3325,66510,60405,-14840,85740,71700,1720,23285,284165
2022-11-28,-7030,-3005,66510,60225,-14840,85740,71275,2420,23285,284580
2022-11-29,-7030,-3125,66510,60585,-14840,85740,71275,2080,23285,284480
2022-11-30,-7030,-3285,66510,60625,-14845,85740,71095,1920,23285,284015
2022-12-01,-7030,-3455,66510,60245,-14425,85740,70495,2520,23285,283885
2022-12-02,-7030,-3445,66510,59645,-14625,85740,70090,2220,23285,282390
2022-12-05,-7030,-3165,66510,59345,-14785,85740,70330,3120,23285,283350
2022-12-06,-7030,-2830,66510,59845,-15195,85740,70610,3300,23285,284235
2022-12-07,-7030,-950,66510,59745,-15145,85740,70415,5160,23285,287730
2022-12-08,-7030,-335,66510,58785,-14835,85735,69750,5620,23285,287485
2022-12-09,-7030,-915,66510,59125,-14575,85785,70070,4020,23285,286275
2022-12-12,-7030,-1035,66510,58585,-14535,85745,69720,3900,23285,285145
2022-12-13,-7030,-1415,66510,58385,-14385,86115,69720,3020,23285,284205
2022-12-14,-7030,-1255,66510,57285,-13945,86915,69720,3200,23285,284685
2022-12-15,-7030,-955,66510,58265,-14045,86475,69720,3540,23285,285765
2022-12-16,-7030,-1435,66505,58905,-14495,85235,69720,2760,23285,283450
2022-12-19,-7030,-1285,66620,58885,-14715,85385,69720,2840,23285,283705
2022-12-20,-7030,-895,66620,58605,-14505,86105,69720,3720,23285,285625
2022-12-21,-7030,-725,66620,58985,-14895,85675,69720,4020,23285,285655
2022-12-22,-7030,-595,66620,58765,-15255,85875,69720,4240,23285,285625
2022-12-23,-7030,305,66620,58325,-15225,85905,69720,5840,23285,287745
2022-12-26,-7035,455,66620,57285,-14705,86345,69720,6300,23285,288270
2022-12-27,-7055,-85,66620,56745,-14545,86195,69720,5860,23285,286740
2022-12-28,-7075,345,66620,56805,-14525,86215,69720,6220,23285,287610
2022-12-29,-6815,885,66620,56645,-13675,86785,69720,7620,23285,291070
2022-12-30,-6865,955,66620,56645,-13515,86305,69720,7600,23285,290750
2023-01-03,-7325,185,66620,56985,-13825,86115,69720,6840,23285,288600
2023-01-04,-8035,-165,66620,56920,-13905,86005,69720,6320,23285,286765
2023-01-05,-7885,-505,66620,56920,-13885,86865,69720,5960,23285,287095
2023-01-06,-8075,-285,66620,56920,-14235,86685,69720,6200,23285,286835
2023-01-09,-7970,-655,66620,56920,-13965,86895,69720,5920,23285,286770
2023-01-10,-7970,-275,66620,56915,-13865,87205,69720,6560,23285,288195
2023-01-11,-7970,295,66620,57055,-13985,87065,69720,7240,23285,289325
2023-01-12,-7975,685,66620,56915,-13675,87275,69720,7920,23285,290770
2023-01-13,-8305,515,66620,57355,-13955,86555,69720,7355,23285,289145
2023-01-16,-8220,365,66620,57115,-13405,86765,69720,7085,23285,289330
2023-01-17,-8220,1045,66620,56415,-13275,87175,69720,9485,23285,292250
2023-01-18,-8220,385,66620,56155,-12880,87415,69720,6995,23285,289475
2023-01-19,-8220,-65,66620,55675,-12040,87245,69720,5495,23285,287715
2023-01-20,-8220,515,66620,57555,-12440,87465,69720,6870,23285,291370
2023-01-30,-8220,585,66620,58030,-12480,86785,69720,7430,23285,291755
2023-01-31,-8220,425,66620,58030,-12380,86175,69720,7465,23285,291120
2023-02-01,-8220,285,66620,58025,-13740,85825,69720,7435,23285,289235
2023-02-02,-8220,405,66620,57665,-14040,86115,69720,7465,23285,289015
2023-02-03,-8220,785,66620,58025,-14000,86225,69720,8545,23285,290985
2023-02-06,-8220,265,66620,58465,-14180,85995,69720,6625,23285,288575
2023-02-07,-8220,235,66620,58565,-14640,86545,69720,6535,23285,288645
2023-02-08,-8220,-215,66620,58645,-14540,86805,69720,5515,23285,287615
2023-02-09,-8220,135,66620,58665,-15580,86665,69720,6235,23285,287525
2023-02-10,-8220,355,66620,58965,-16480,86065,69715,7345,23285,287650
2023-02-13,-8220,415,66620,58805,-16240,86535,69320,7615,23285,288135
2023-02-14,-8220,5,66620,58705,-16460,86905,69235,5905,23285,285980
2023-02-15,-8220,75,66620,58565,-16160,87445,69045,5815,23285,286470
2023-02-16,-8220,115,66620,58745,-16340,87615,69025,5935,23285,286780
2023-02-17,-8220,505,66620,58645,-16160,87825,68730,6925,23285,288155
2023-02-20,-8220,475,66620,58185,-15460,88315,68460,6775,23285,288435
2023-02-21,-8220,565,66620,58385,-15220,88035,68565,7345,23285,289360
2023-02-22,-8220,275,66620,58285,-14360,88105,68435,6355,23285,288780
2023-02-23,-8220,485,66620,58725,-14120,88205,68250,6835,23285,290065
2023-02-24,-8220,185,66620,58865,-14500,88045,68635,5935,23285,288850
2023-02-27,-8220,-275,66615,58845,-15000,87855,68880,4735,23285,286720
2023-02-28,-8220,-605,67000,58865,-14860,88285,68780,3590,23285,286120
2023-03-01,-8220,-685,66995,58645,-15340,88435,68800,3205,23285,285120
2023-03-02,-8220,-420,67335,58425,-15425,88935,68545,3415,23285,285875
2023-03-03,-8220,-80,66805,57905,-15365,88475,68705,3745,23285,285255
2023-03-06,-8220,480,67100,57740,-14435,88705,68465,4465,23285,287585
2023-03-07,-8220,380,67095,57820,-15340,88545,68455,4255,23285,286275
2023-03-08,-8220,740,67695,58140,-15520,89080,69055,4675,23285,288930
2023-03-09,-8220,340,67605,57340,-16145,88880,69255,3745,23285,286085
2023-03-10,-8220,460,68145,56260,-15520,89940,68850,4105,23285,287305
2023-03-13,-8220,-300,68245,57340,-15640,90720,69085,3625,23285,288140
2023-03-14,-8220,-160,67945,57380,-16020,89980,69440,3235,23285,286865
2023-03-15,-8220,-700,66615,60340,-17640,87400,70035,2395,23285,283510
2023-03-16,-8220,-1220,67020,59495,-17400,88195,69855,2185,23285,283195
2023-03-17,-8220,-2860,67020,59855,-17540,87685,70070,145,23285,279440
2023-03-20,-8220,-2360,67020,59615,-17880,87405,70130,110,23285,279105
2023-03-21,-8220,-3005,67020,59275,-17605,87475,70005,-590,23285,277640
2023-03-22,-8220,-3615,67020,58855,-17575,86895,70855,-1570,23285,275930
2023-03-23,-8220,-3985,67020,58815,-17485,87125,70135,-2310,23285,274380
2023-03-24,-8220,-4055,67020,58515,-17475,87025,69695,-2495,23285,273295
2023-03-27,-8220,-3645,67020,58055,-17505,87395,69135,-2175,23285,273345
2023-03-28,-8220,-3615,67020,58415,-17705,87565,69055,-2245,23285,273555
2023-03-29,-8220,-3675,67020,58275,-17615,87655,69085,-2250,23285,273560
2023-03-30,-8220,-3925,67020,58735,-17405,87755,68935,-2250,23285,273930
2023-03-31,-8220,-2805,67020,58375,-17565,86515,69065,-2250,23285,273420
2023-04-03,-8220,-2735,67020,58855,-17605,86005,69575,-2250,23285,273930
2023-04-04,-8225,-3245,67020,58435,-17955,85635,69995,-2250,23285,272695
2023-04-06,-8295,-3545,67020,58115,-17885,86205,69315,-2250,23285,271965
2023-04-07,-8475,-3745,67020,58255,-18195,85515,69970,-2250,23285,271380
2023-04-10,-7705,-3635,67020,58535,-18035,85775,70010,-2250,23285,273000
2023-04-11,-8225,-4055,67020,58535,-18115,85455,70530,-2250,23285,272180
2023-04-12,-8315,-3545,67020,58295,-18085,85050,71190,-2250,23285,272645
2023-04-13,-7855,-4105,67020,57355,-17955,85050,71270,-2250,23285,271815
2023-04-14,-7695,-3985,67020,56215,-17605,85050,70650,-2250,23280,270680
2023-04-17,-7945,-3665,67020,56035,-17525,85050,69720,-2250,22210,268650
2023-04-18,-8285,-4715,67020,55875,-17625,85050,69470,-2250,22210,266750
2023-04-19,-8755,-5165,67020,54430,-17335,85050,69520,-2250,22205,264720
2023-04-20,-9025,-5565,67020,54430,-17265,85050,69540,-2250,21485,263420
2023-04-21,-9335,-5305,67020,54430,-17875,85050,70490,-2250,21095,263320
2023-04-24,-9215,-5365,67020,54430,-17815,85050,70690,-2250,21860,264405
2023-04-25,-9385,-4895,67020,54430,-18125,85050,71040,-2255,21530,264410
2023-04-26,-9725,-5115,67020,54430,-18685,85050,71580,-2250,21905,264210
2023-04-27,-9555,-4645,67020,54430,-18645,85050,71270,-2250,21560,264235
2023-04-28,-10975,-4925,67020,54430,-18945,85050,71650,-2250,23690,264745
2023-05-04,-10805,-4435,67020,54430,-19175,85050,72325,-2250,25035,267195
2023-05-05,-10315,-4175,67020,54430,-18660,85050,71305,-2250,25030,267435
2023-05-08,-10525,-4345,67020,54430,-18665,85050,71965,-2250,24530,267210
2023-05-09,-10725,-4805,67020,54430,-18900,85050,72775,-2250,24530,267125
2023-05-10,-10615,-4775,67020,54430,-18900,85050,73570,-2250,24530,268060
2023-05-11,-11435,-4245,67020,54430,-18900,85050,73840,-2250,24530,268040
2023-05-12,-11610,-4555,67020,54430,-18900,85050,73045,-2250,24530,266760
2023-05-15,-11615,-4135,67020,54430,-18900,85050,73495,-2250,24530,267625
2023-05-16,-11385,-4865,67020,54430,-18900,85050,73240,-2250,24530,266870
2023-05-17,-10900,-4725,67020,54430,-18900,85050,72460,-2250,24530,266715
2023-05-18,-10900,-5085,67020,54430,-18900,85050,74380,-2250,24530,268275
2023-05-19,-10905,-5325,67020,54430,-18900,85050,75880,-2250,24530,269530
2023-05-22,-10500,-4860,67020,54430,-18900,85050,75715,-2250,24530,270235
2023-05-23,-10500,-4860,67020,54430,-18900,85050,76540,-2255,24530,271055
2023-05-24,-10500,-4860,67020,54430,-18900,85050,75625,-2445,24530,269950
2023-05-25,-10505,-4860,67020,54430,-18900,85050,74785,-2515,24530,269035
2023-05-26,-10115,-4860,67020,54430,-18900,85050,75070,-3025,24530,269200
2023-05-29,-10235,-4860,67020,54430,-18900,85050,75865,-3075,24530,269825
2023-05-30,-10625,-4860,67020,54430,-18900,85050,76000,-3085,24530,269560
2023-05-31,-9855,-4860,67020,54430,-18900,85050,74455,-2515,24530,269355
2023-06-01,-9645,-4860,67020,54430,-18900,85050,73435,-3345,24530,267715
2023-06-02,-9735,-4860,67020,54430,-18900,85050,75640,-2145,24530,271030
2023-06-05,-10065,-4860,67020,54430,-18900,85050,75125,-2565,24530,269765
2023-06-06,-9885,-4860,67020,54430,-18900,85050,75895,-2585,24530,270695
2023-06-07,-10175,-4860,67020,54430,-18900,85050,75895,-2805,24530,270185
2023-06-08,-10095,-4860,67020,54430,-18900,85050,75525,-2365,24530,270335
2023-06-09,-10545,-4860,67020,54430,-18900,85050,75845,-2275,24530,270295
2023-06-12,-10065,-4860,67020,54430,-18900,85050,75585,-1815,24530,270975
2023-06-13,-9495,-4860,67020,54430,-18900,85050,74885,-1995,24530,270665
2023-06-14,-9425,-4860,67020,54430,-18900,85050,75105,-1435,24530,271515
2023-06-15,-9435,-4860,67020,54430,-18900,85050,74395,-655,24530,271575
2023-06-16,-9965,-4860,67020,54430,-18900,85050,74525,-200,24530,271630
2023-06-19,-9675,-4860,67020,54430,-18905,85050,74475,1060,24530,273125
2023-06-20,-9575,-4860,67020,54430,-18875,85050,74305,2540,24530,274565
2023-06-21,-10005,-4860,67020,54430,-18595,85050,75195,2160,24530,274925
2023-06-26,-9845,-4860,67020,54430,-18985,85050,74715,1240,24530,273295
2023-06-27,-10045,-4860,67020,54430,-19015,85050,74785,1120,24530,273015
2023-06-28,-9995,-4860,67020,54430,-19345,85050,74125,1975,24530,272930
2023-06-29,-9645,-4860,67020,54430,-19575,85050,73915,2455,24530,273320
2023-06-30,-9425,-4860,67020,54430,-19705,85050,73895,9835,24530,280770
2023-07-03,-9505,-4860,67020,54430,-19675,85050,73805,8180,24530,278975
2023-07-04,-9495,-4860,67020,54430,-19430,85050,74135,8200,24530,279580
2023-07-05,-9315,-4860,67020,54430,-19970,85050,73965,9520,24530,280370
2023-07-06,-8815,-4860,67020,54430,-20110,85050,73545,8655,24530,279445
2023-07-07,-8735,-4860,67020,54430,-20330,85050,73355,7930,24530,278390
2023-07-10,-8495,-4860,67020,54430,-21490,85050,73115,7990,24530,277290
2023-07-11,-8205,-4860,67020,54430,-22135,85050,72735,9005,24530,277570
2023-07-12,-8095,-4860,67020,54425,-22035,85050,72340,10295,24530,278670
2023-07-13,-7760,-4860,67020,55265,-22695,85050,71530,9845,24530,277925
2023-07-14,-9220,-4860,67020,54325,-21715,85050,73840,9455,24530,278425
2023-07-17,-8805,-4860,67020,55005,-22465,85050,72635,9635,24530,277745
2023-07-18,-8685,-4860,67020,55785,-22365,85050,71965,11825,24530,280265
2023-07-19,-8645,-4860,67020,55345,-22125,85050,72255,13535,24530,282105
2023-07-20,-8490,-4865,67020,55085,-21905,85045,72305,12935,24530,281660
2023-07-21,-9070,-4975,67020,54425,-21805,85045,72925,12095,24530,280190
2023-07-24,-8310,-4745,67020,55225,-22195,86165,72135,12755,24530,282580
2023-07-25,-8090,-4715,67020,56165,-22345,86445,71245,12215,24530,282470
2023-07-26,-7810,-4255,67020,56625,-22325,86805,71070,13385,24530,285045
2023-07-27,-6090,-4575,67020,56505,-22715,87115,70390,12305,24530,284485
2023-07-28,-6830,-5165,67020,57185,-22655,86785,70290,9305,24530,280465
2023-07-31,-6630,-5255,67020,58845,-23265,86885,70420,9995,24530,282545
2023-08-01,-7330,-5225,67020,58485,-23095,86185,70205,10295,24530,281070
2023-08-02,-8950,-5725,67020,57565,-22605,85805,70925,10085,24530,278650
2023-08-03,-8455,-5305,67020,58105,-22895,85885,70690,11405,24530,280980
2023-08-04,-8605,-5725,67020,56805,-22585,85875,70910,10955,24530,279180
2023-08-07,-8515,-5865,67020,56505,-22595,85555,70755,9955,24530,277345
2023-08-08,-8455,-5165,67020,56625,-22935,85645,70490,13400,24530,281155
2023-08-09,-8385,-5055,67020,56585,-23015,85265,70830,13875,24530,281650
2023-08-10,-7985,-4835,67020,57605,-23275,85355,70830,14070,24530,283315
2023-08-11,-8545,-4595,67020,57365,-22795,84915,70830,16590,24530,285315
2023-08-14,-8425,-4285,67020,57045,-22915,85225,70830,17730,24530,286755
2023-08-15,-8675,-4425,67020,56905,-22205,85295,70830,18510,24530,287785
2023-08-16,-8695,-3805,67020,57525,-22525,85275,70825,22050,24530,292200
2023-08-17,-8085,-3325,67020,57285,-23135,85055,70350,25770,24530,295465
2023-08-18,-7385,-2545,67020,59065,-23735,84755,70100,29670,24530,301475
2023-08-21,-7285,-3685,67020,58065,-23765,85035,70070,21270,24530,291255
2023-08-22,-7405,-3635,67020,58165,-23845,85225,69865,20000,24530,289920
2023-08-23,-7415,-3455,67020,58105,-23825,84805,69770,20400,24530,289935
2023-08-24,-6995,-2675,67020,58165,-23955,85155,69770,22795,24530,293810
2023-08-25,-7275,-2215,67020,57245,-23765,84555,69770,23340,24530,293205
2023-08-28,-7505,-2255,67020,57365,-23765,84395,69770,22940,24530,292495
2023-08-29,-6615,-2225,67020,60125,-24605,84555,69770,22975,24530,295530
2023-08-30,-6745,-2235,67020,61165,-24415,85275,69770,23775,24530,298140
2023-08-31,-6495,-2395,67020,62045,-24745,85825,69770,23825,24530,299380
2023-09-01,-6955,-3105,67020,60765,-24380,85645,69770,16925,24525,290210
2023-09-04,-7035,-2645,67020,60945,-24380,85535,69770,18920,23700,291830
2023-09-05,-6565,-2265,67020,61385,-24380,85555,69770,20920,23460,294900
2023-09-06,-6905,-2265,67020,60705,-24380,85275,69770,22080,22500,293800
2023-09-07,-7195,-2895,67020,59585,-24380,84565,69770,16200,22815,285485
2023-09-08,-6745,-2575,67020,60765,-24380,84985,69770,18275,23445,290560
2023-09-11,-5745,-2845,67020,61145,-24380,85295,69770,15575,23235,289070
2023-09-12,-5905,-3505,67020,60105,-24380,84995,69770,13775,23445,285320
2023-09-13,-5545,-3695,67020,60365,-24380,85155,69770,12755,24975,286420
2023-09-14,-5375,-3035,67020,60525,-24380,85395,69770,14915,25035,289870
2023-09-15,-5715,-3215,67020,60585,-24380,85505,69770,14255,23775,287600
2023-09-18,-5705,-3735,67020,60865,-24380,85805,69770,13535,24300,287475
2023-09-19,-5845,-3335,67020,60905,-24380,85795,69770,15215,24945,290090
2023-09-20,-6265,-3515,67020,60305,-24380,84905,69770,13385,24510,285735
2023-09-21,-6045,-3455,67020,61185,-24380,85105,69770,13145,25635,287980
2023-09-22,-6225,-3625,67020,60305,-24380,84595,69770,13175,25290,285925
2023-09-25,-6745,-3415,67020,60085,-24380,84065,69770,13085,23760,283245
2023-09-26,-6585,-3335,67020,60105,-24385,84145,69770,14135,23790,284660
2023-09-27,-6345,-3475,67020,59885,-24325,84465,69770,12695,22845,282535
2023-09-28,-7625,-4075,67020,60605,-24505,83885,69770,9275,21105,275455
2023-10-09,-7895,-4165,67020,59445,-23865,83605,69765,7325,20680,271915
2023-10-10,-7985,-3745,67020,59485,-24175,83645,69700,5885,20680,270510
2023-10-11,-8365,-3905,67020,59865,-24055,83785,69470,6335,20680,270830
2023-10-12,-8425,-3485,67020,59565,-24135,83745,69490,6840,20680,271295
2023-10-13,-8155,-3475,67020,59765,-24475,84245,69410,7100,20680,272115
2023-10-16,-8305,-3625,67020,59485,-24195,84205,69665,6940,20680,271870
2023-10-17,-8315,-3465,67020,59545,-23985,83995,69860,6455,20680,271790
2023-10-18,-8425,-3315,67020,60325,-24255,84155,69585,7115,20680,272885
2023-10-19,-8455,-3325,67020,59745,-24295,83745,69365,7325,20680,271805
2023-10-20,-8845,-3545,67020,58885,-24025,83495,69255,7925,20680,270845
2023-10-23,-8405,-3420,67020,59105,-23995,84015,69275,7355,20680,271630
2023-10-24,-8315,-2980,67020,59425,-24335,84495,69015,7535,20680,272540
2023-10-25,-8155,-3160,67020,59445,-24365,84435,68700,7445,20680,272045
2023-10-26,-8165,-3200,67020,59645,-24835,85005,68565,7985,20680,272700
2023-10-27,-7835,-2180,67020,59725,-25045,85115,68665,9155,20680,275300
2023-10-30,-7775,-3220,67020,59845,-24885,85035,68695,6420,20680,271815
2023-10-31,-7905,-2780,67020,59585,-24825,85195,68525,6055,20680,271550
2023-11-01,-8035,-2380,67020,59945,-24635,85135,68665,7345,20680,273740
2023-11-02,-7665,-1840,67020,60545,-25085,85565,67865,8545,20680,275630
2023-11-03,-7975,-480,67020,60725,-25305,85665,67735,10015,20680,278080
2023-11-06,-8185,-680,67020,61000,-25215,85625,68235,11185,20680,279665
2023-11-07,-8175,-60,67020,61400,-25610,86005,67955,11575,20680,280790
2023-11-08,-8265,20,67020,61600,-25610,86095,67995,11635,20680,281170
2023-11-09,-8125,-1520,67020,63360,-25610,86395,68255,8005,20680,278460
2023-11-10,-8225,-800,67020,61040,-25610,86235,69045,8485,20680,277870
2023-11-13,-7895,-320,67020,60235,-25610,86105,68555,9505,20680,278275
2023-11-14,-7625,180,67020,60490,-25610,86635,68070,9895,20680,279735
2023-11-15,-7085,20,67020,61170,-25610,87115,67735,9800,20680,280845
2023-11-16,-7205,-840,67020,61690,-25610,86705,68385,6880,20680,277705
2023-11-17,-7125,-1560,67020,63730,-25610,87035,68595,6515,20680,279280
2023-11-20,-8065,-1020,67020,63610,-25610,86805,69505,7055,20680,279980
2023-11-21,-8245,-1500,67020,63010,-25610,87135,69585,6035,20680,278110
2023-11-22,-8275,-1880,67020,64730,-25610,86730,70450,5915,20680,279760
2023-11-23,-8245,-1640,67020,65450,-25610,87625,69490,6665,20680,281435
2023-11-24,-8685,-2920,67020,66450,-25610,87640,69715,5105,20680,279395
2023-11-27,-8870,-2965,67020,66090,-25610,86780,70255,5195,20680,278575
2023-11-28,-8870,-3025,67020,68970,-25610,86860,70270,5315,20680,281610
2023-11-29,-8870,-2805,67020,69130,-25610,86960,69550,5645,20680,281700
2023-11-30,-8870,-3395,67020,72490,-25610,87460,70420,3665,20680,283860
2023-12-01,-8870,-3535,67020,73165,-25610,86420,72055,2945,20680,284270
2023-12-04,-8870,-3515,67020,72340,-25610,86160,72640,3665,20680,284510
2023-12-05,-8870,-3245,67020,73815,-25610,87295,72115,4565,20680,287765
2023-12-06,-8870,-3305,67020,75275,-25610,88155,71425,4655,20680,289425
